33,4,2,2,0,2,3,2,0,5,0,4,0,1,0
33,3,1,2,0,5,3,0,3,6,5,6,0,2,0
8,2,2,0,3,5,7,0,0,6,0,0,0,1,0
33,4,1,2,2,3,3,0,0,6,0,0,0,1,0
3,3,0,5,2,5,6,0,0,5,0,0,0,1,0
26,2,4,1,0,2,1,2,0,0,0,3,0,0,0
36,3,2,2,2,4,3,0,0,6,0,0,0,1,0
20,3,2,1,2,3,2,0,0,0,0,0,0,0,0
24,2,4,3,5,4,2,2,0,6,0,2,0,1,0
34,3,0,0,4,4,6,2,0,6,0,4,0,1,0
34,3,0,2,3,8,6,0,0,0,0,3,0,0,0
34,2,2,0,1,3,6,0,0,5,0,0,0,1,0
24,3,2,0,0,3,2,0,0,0,0,0,0,0,0
34,3,3,2,4,4,6,0,0,0,0,4,0,0,0
37,3,3,1,2,4,4,2,0,6,0,4,0,2,0
23,2,2,3,0,5,3,0,0,0,0,0,0,0,0
5,2,4,3,1,4,3,0,0,0,0,0,0,0,0
9,4,0,0,0,3,4,0,0,5,0,0,0,1,0
22,2,4,2,5,4,2,0,0,5,0,0,0,1,0
33,2,0,2,3,3,3,2,0,0,3,4,0,0,0
22,2,0,6,5,6,2,0,0,0,0,2,0,0,0
24,2,5,1,1,2,2,2,0,5,4,2,0,1,0
40,3,3,3,3,3,3,0,0,6,0,0,0,1,0
38,3,3,2,1,3,4,2,0,0,5,4,0,0,0
24,3,2,2,1,2,2,0,0,0,0,1,0,0,0
11,2,4,3,4,4,6,0,0,5,0,2,0,1,0
33,3,1,2,3,3,3,2,0,6,0,3,0,1,0
26,2,4,0,2,3,1,2,0,6,0,2,0,1,0
4,2,4,2,3,3,6,2,0,6,0,4,0,2,0
32,3,2,2,2,3,1,2,0,0,0,3,0,0,0
24,2,5,0,0,2,2,0,0,6,0,0,0,1,0
40,2,3,2,1,3,3,0,0,6,0,0,0,1,0
31,2,0,0,2,3,1,2,0,6,0,4,0,1,0
2,3,4,5,4,5,6,0,0,0,0,0,0,0,0
11,2,3,3,2,4,6,2,0,0,0,3,0,0,0
40,3,0,2,2,3,3,0,0,6,0,0,0,1,0
30,2,3,0,3,3,2,2,0,5,0,2,0,1,0
30,3,3,1,2,6,2,2,0,6,0,4,0,1,0
23,2,2,3,0,5,3,0,0,0,0,0,0,0,0
10,4,0,2,4,4,8,0,0,6,0,0,0,1,0
9,3,2,2,2,3,4,0,0,0,0,4,0,0,0
23,2,4,1,1,2,3,1,0,6,0,3,0,1,0
9,3,2,3,5,4,4,0,0,0,0,0,0,0,0
23,2,5,1,1,3,3,0,0,6,0,0,0,1,0
38,2,4,1,1,2,4,1,0,6,0,4,0,1,0
33,2,0,2,4,4,3,0,0,5,0,0,0,1,0
38,3,0,1,1,4,4,0,0,0,0,0,0,0,0
41,3,1,1,1,3,4,0,0,0,0,6,0,0,0
36,3,2,0,2,4,3,2,0,6,0,2,0,1,0
13,2,2,1,2,4,6,0,0,0,0,0,0,0,0
33,2,3,0,1,2,3,0,0,6,0,0,0,1,0
10,3,0,4,6,5,8,2,0,5,0,4,0,1,0
3,3,2,2,2,4,6,0,0,6,0,1,0,1,0
31,3,4,0,0,2,1,0,0,0,0,4,0,0,0
13,3,2,2,4,4,6,0,0,0,0,3,0,0,0
24,2,4,1,1,2,2,2,0,5,0,0,0,1,0
33,2,0,2,3,3,3,2,0,0,3,4,0,0,0
3,3,2,1,3,4,6,2,0,6,0,0,0,1,0
35,2,2,0,3,5,5,0,0,0,0,0,0,0,0
29,3,2,2,1,4,3,0,0,6,0,0,0,1,0
24,3,2,0,1,3,2,0,0,0,0,0,0,0,0
37,2,3,2,1,6,4,0,0,0,0,0,0,0,0
39,2,5,2,2,3,5,0,0,0,0,0,0,0,0
23,1,3,1,3,3,3,2,0,6,0,2,0,1,0
3,2,4,4,3,4,6,0,0,6,0,0,0,1,0
34,4,0,2,2,4,6,0,0,6,0,0,0,1,0
41,3,2,2,0,4,4,0,0,6,0,0,0,1,0
26,1,4,1,2,3,1,2,0,0,0,2,0,0,0
40,3,0,2,2,3,3,0,0,0,0,3,0,0,0
36,3,0,0,2,3,3,2,0,0,0,4,0,0,0
24,2,4,1,2,4,2,0,0,0,0,0,0,0,0
33,2,4,1,2,4,3,0,0,0,0,0,0,0,0
3,1,6,0,0,2,6,2,0,6,0,4,0,1,0
24,2,4,3,5,4,2,2,0,6,0,2,0,1,0
33,3,1,2,0,5,3,0,0,0,0,5,0,0,0
39,3,3,1,3,3,5,0,0,0,0,0,0,0,0
37,2,3,2,3,3,4,0,0,0,0,4,0,0,0
38,4,0,2,3,4,4,0,0,6,0,0,0,1,0
31,3,3,0,0,2,1,0,0,6,0,0,0,1,0
23,2,4,1,3,5,3,0,0,0,0,0,0,0,0
27,2,4,0,0,3,1,2,0,6,0,2,0,1,0
35,4,6,0,2,3,5,0,0,6,0,0,0,2,0
38,2,2,2,5,4,4,0,0,6,0,0,0,1,0
12,3,0,5,4,7,8,0,0,0,0,0,0,0,0
23,2,6,1,3,3,3,2,0,0,0,1,0,0,0
3,2,3,2,3,4,6,0,0,0,0,0,0,0,0
1,3,0,4,8,5,8,2,0,6,0,4,0,1,0
9,2,4,3,1,2,4,0,0,6,0,0,0,1,0
33,2,3,1,1,2,3,0,0,5,0,0,0,1,0
9,3,2,0,0,3,4,2,0,6,0,3,0,1,0
31,3,0,0,4,4,1,2,0,0,0,2,0,0,0
24,3,2,1,1,3,2,0,0,6,0,0,0,1,0
37,3,1,0,4,4,4,2,0,0,0,4,0,0,0
10,3,0,1,4,5,8,1,0,0,0,3,0,0,0
23,2,0,0,7,4,3,0,0,0,0,0,0,0,0
41,3,1,2,4,4,4,0,0,0,0,6,0,0,0
36,2,2,1,3,4,3,0,0,6,0,3,0,1,0
9,4,2,0,2,3,4,2,0,0,0,3,0,0,0
33,4,1,3,4,4,3,0,0,0,0,0,0,0,0
25,2,4,0,9,5,1,2,0,0,0,1,0,0,0
31,3,4,0,0,2,1,2,0,0,0,2,0,0,0
11,3,2,3,4,5,6,2,0,5,2,4,0,1,0
41,3,2,1,5,4,4,0,0,6,0,0,0,1,0
33,3,4,0,0,3,3,0,0,6,0,0,0,1,0
39,3,2,0,0,3,5,2,0,6,3,4,0,1,0
31,2,6,0,0,2,1,0,0,0,0,1,0,0,0
38,4,5,0,2,3,4,0,4,0,0,6,0,0,0
3,1,5,3,3,3,6,0,0,0,0,6,0,0,0
38,3,0,0,1,2,4,2,0,6,0,4,0,1,0
41,3,3,3,4,4,4,0,3,6,0,5,0,1,0
24,3,2,0,1,2,2,0,0,0,0,0,0,0,0
33,3,3,1,4,4,3,0,3,0,0,3,0,0,0
23,2,5,0,0,2,3,2,0,0,0,2,0,0,0
41,3,1,2,2,3,4,0,0,5,0,0,0,1,0
12,3,0,1,2,3,7,0,0,6,0,3,0,1,0
26,2,5,1,2,3,1,2,0,6,0,2,0,1,0
13,3,1,5,6,5,6,2,0,6,5,3,0,1,0
8,2,3,0,9,4,7,0,0,0,0,0,0,0,0
31,3,4,0,0,2,1,0,0,0,0,4,0,0,0
33,4,2,1,1,8,3,0,0,6,0,3,0,1,0
33,3,2,1,2,3,3,0,0,5,0,0,0,1,0
33,2,2,1,3,4,3,2,0,6,0,4,0,1,0
33,2,4,0,0,3,3,0,0,0,0,1,0,0,0
33,3,4,2,2,4,3,2,0,0,0,2,0,0,0
12,3,0,0,4,4,7,2,0,6,0,4,0,1,0
33,3,2,1,3,4,3,0,0,6,0,0,0,1,0
39,2,5,2,2,3,5,0,0,0,0,0,0,0,0
39,5,0,0,3,3,5,2,0,5,0,4,0,1,0
38,2,3,2,2,4,4,2,0,0,0,4,0,0,0
37,3,1,0,3,4,4,2,0,0,0,4,0,0,0
1,3,2,0,4,6,8,0,0,6,0,0,0,1,0
3,2,4,4,3,4,6,0,0,6,0,0,0,1,0
33,3,3,1,9,4,3,0,0,6,0,0,0,1,0
11,3,3,1,2,6,6,0,4,6,0,1,0,1,0
41,3,3,1,5,4,4,0,0,5,0,0,0,1,0
41,4,1,1,2,5,4,0,4,6,0,6,0,1,0
8,3,0,3,0,7,7,0,0,0,0,4,0,0,0
20,2,4,0,1,3,2,0,0,6,0,0,0,1,0
9,2,1,3,3,4,4,2,0,5,0,3,0,1,0
3,2,3,2,3,4,6,0,0,0,0,0,0,0,0
29,3,2,1,2,3,3,0,0,0,0,0,0,0,0
39,2,3,3,4,3,5,0,0,5,0,0,0,1,0
40,3,3,3,3,3,3,0,0,6,0,0,0,1,0
4,2,2,2,3,6,5,2,0,6,0,1,0,1,0
36,2,3,0,4,4,3,2,0,6,3,3,0,1,0
38,3,3,2,1,3,4,2,0,5,0,4,0,1,0
23,2,5,4,9,5,3,0,0,0,0,2,0,0,0
41,3,1,2,5,4,4,0,0,0,0,0,0,0,0
10,4,2,1,6,5,8,2,0,5,0,4,0,1,0
3,2,4,4,3,4,6,0,0,0,0,0,0,0,0
33,2,0,2,4,4,3,0,0,5,0,0,0,1,0
11,2,4,4,1,3,6,2,0,0,0,4,0,0,0
36,3,2,4,6,5,3,0,0,6,0,0,0,1,0
30,2,4,1,2,4,2,2,0,0,0,4,0,0,0
41,3,2,1,1,4,4,0,0,0,0,4,0,0,0
11,3,3,1,3,5,6,2,0,6,1,3,0,1,0
3,2,4,1,4,4,6,2,0,6,0,5,0,1,0
31,2,1,1,3,4,1,2,0,0,0,0,0,0,0
2,3,3,4,4,6,6,2,0,0,0,4,0,0,0
27,2,4,0,0,3,1,1,0,6,0,3,0,1,0
22,2,4,2,5,4,2,2,0,0,0,2,0,0,0
41,2,1,1,3,4,4,0,3,5,0,4,0,1,0
33,2,2,0,4,4,3,2,0,6,0,3,0,1,0
11,2,3,6,1,5,7,0,0,0,0,0,0,0,0
39,3,2,0,1,3,5,0,0,6,0,0,0,1,0
41,3,2,3,4,5,4,2,0,0,0,2,0,0,0
11,3,2,3,4,5,6,0,0,0,0,3,0,0,0
3,2,3,3,3,4,6,0,0,0,0,0,0,0,0
33,3,0,0,0,2,3,2,0,6,0,4,0,1,0
34,3,0,0,2,4,6,2,0,5,4,4,0,1,0
33,3,2,3,3,4,3,0,0,0,0,3,0,0,0
26,2,5,1,2,3,1,0,0,6,0,2,0,1,0
33,3,3,1,2,3,3,1,0,0,0,1,0,0,0
13,2,2,1,2,4,6,2,0,0,0,2,0,0,0
16,2,6,1,1,2,1,0,0,6,0,0,0,1,0
9,2,1,2,3,4,4,2,0,0,0,4,0,0,0
8,3,3,3,3,4,7,0,0,0,0,0,0,0,0
24,2,5,3,3,3,2,2,0,6,0,2,0,1,0
24,2,3,1,1,2,2,2,0,5,0,2,0,1,0
24,2,3,0,3,4,2,0,0,5,0,0,0,1,0
9,3,3,2,4,4,4,0,0,0,0,0,0,0,0
7,3,2,2,8,5,6,0,0,5,0,0,0,1,0
3,2,3,2,3,3,6,2,0,5,0,4,0,1,0
33,4,0,2,3,4,3,2,0,0,0,4,0,0,0
36,3,2,1,2,3,3,0,0,0,0,3,0,0,0
33,3,2,0,0,6,3,2,0,5,1,4,0,1,0
1,3,0,2,4,4,8,0,0,6,0,0,0,1,0
33,3,2,0,0,3,3,0,0,0,0,3,0,0,0
30,3,3,1,2,6,2,2,0,6,0,4,0,1,0
26,1,5,3,3,3,1,2,0,5,0,6,0,1,0
39,3,2,1,3,4,5,2,0,6,0,4,0,1,0
39,4,4,4,5,4,5,0,0,6,0,0,0,1,0
33,3,2,1,3,4,3,0,0,0,0,4,0,0,0
38,3,1,1,5,4,4,2,0,6,0,2,0,1,0
23,1,6,1,1,2,3,2,0,0,0,2,0,0,0
7,3,0,2,3,4,6,0,0,6,0,4,0,1,0
32,3,3,0,3,4,1,0,0,6,0,5,0,1,0
33,2,2,1,2,3,3,2,0,6,0,4,0,2,0
33,3,3,1,4,4,3,0,4,0,0,5,0,0,0
11,3,2,3,4,5,6,0,0,0,0,0,0,0,0
33,4,1,2,2,3,3,0,0,6,0,0,0,1,0
13,3,1,3,5,5,6,0,0,0,0,0,0,0,0
8,3,0,6,8,4,7,0,0,0,0,2,0,0,0
22,2,0,1,3,6,2,0,0,6,0,3,0,1,0
38,2,2,2,6,4,4,0,4,6,0,6,0,2,0
24,1,4,0,2,2,2,2,0,0,0,0,0,0,0
40,3,3,3,0,2,3,0,3,6,0,6,0,3,0
33,2,4,0,0,2,3,0,0,0,0,0,0,0,0
10,4,2,3,2,8,7,0,0,6,0,0,0,1,0
3,1,3,0,3,5,6,0,0,7,0,0,0,2,0
33,3,4,0,0,2,3,0,0,0,0,0,0,0,0
33,3,4,1,1,3,3,0,0,5,0,0,0,1,0
33,3,2,1,4,4,3,0,0,6,0,0,0,1,0
38,4,2,0,5,3,4,2,0,6,0,3,0,1,0
9,3,2,2,2,3,4,0,0,6,0,0,0,1,0
32,3,2,2,4,4,1,0,0,0,0,3,0,0,0
8,3,2,2,4,7,7,0,0,0,0,0,0,0,0
41,3,1,2,4,4,4,0,0,0,0,0,0,0,0
23,1,6,1,1,2,3,0,0,0,0,2,0,0,0
10,4,1,3,4,4,8,2,0,6,0,4,0,1,0
33,3,2,0,2,3,3,0,0,6,0,0,0,1,0
24,2,3,3,1,4,2,2,0,0,0,2,0,0,0
1,3,0,7,7,5,8,2,0,5,0,4,0,1,0
23,2,4,1,3,5,3,0,0,0,0,0,0,0,0
3,2,4,1,4,4,6,0,0,0,0,0,0,0,0
41,3,2,0,0,3,4,2,0,0,0,4,0,0,0
33,3,3,1,4,4,3,0,3,0,0,3,0,0,0
9,2,4,1,3,4,5,0,0,6,0,0,0,1,0
33,3,4,0,0,2,3,0,0,6,0,0,0,1,0
23,1,4,1,5,4,3,0,0,0,1,0,0,0,0
36,3,0,0,2,3,3,2,0,0,0,4,0,0,0
33,2,0,2,3,3,3,0,0,0,0,1,0,0,0
13,3,1,3,5,5,6,0,0,0,0,0,0,0,0
6,3,0,0,0,3,8,0,0,5,0,0,0,1,0
29,2,0,0,3,3,3,0,0,6,0,0,0,1,0
40,3,3,3,3,3,3,2,0,0,0,0,0,0,0
7,3,0,2,3,4,6,0,0,6,0,4,0,1,0
35,3,3,0,0,5,5,0,0,6,0,0,0,1,0
9,4,3,0,0,4,4,2,0,6,0,3,0,3,0
9,4,3,0,0,4,4,0,0,6,0,0,0,2,0
24,3,2,0,3,3,2,0,0,5,0,0,0,1,0
41,3,2,2,0,2,4,0,0,6,0,0,0,1,0
12,3,0,0,4,4,7,0,0,0,0,0,0,0,0
7,3,2,2,4,4,6,0,0,6,0,3,0,1,0
36,2,0,2,4,4,3,2,0,0,0,3,0,0,0
39,3,2,4,2,5,5,2,0,6,0,3,0,1,0
22,3,2,0,2,3,2,0,0,0,0,1,0,0,0
33,3,0,0,2,4,3,2,0,0,0,4,0,0,0
33,3,2,2,2,3,3,2,0,0,0,0,0,0,0
34,3,4,1,2,2,6,0,0,6,0,1,0,1,0
38,2,2,1,2,4,4,2,0,6,0,4,0,2,0
33,3,2,1,1,4,3,0,0,6,0,0,0,1,0
22,2,4,0,3,3,2,2,0,0,0,2,0,0,0
20,2,2,1,3,4,2,0,0,0,0,0,0,0,0
30,1,4,1,0,2,2,2,0,0,0,2,0,0,0
24,2,5,0,0,2,2,0,0,6,0,3,0,1,0
32,2,4,1,2,3,1,0,0,5,0,0,0,1,0
31,3,3,0,0,2,1,2,0,5,0,2,0,1,0
8,4,2,3,5,5,7,2,0,0,0,4,0,0,0
31,3,3,0,2,3,1,0,0,5,0,0,0,1,0
3,2,4,1,4,4,6,2,0,6,0,5,0,1,0
13,3,1,2,6,4,6,2,0,0,0,0,0,0,0
33,3,3,3,3,3,3,0,0,0,0,0,0,0,0
34,3,0,0,4,4,6,2,0,6,0,4,0,1,0
3,3,4,3,2,6,6,0,0,6,0,0,0,1,0
33,2,2,0,1,2,3,0,0,0,4,2,0,0,0
32,3,4,1,2,3,1,2,0,0,0,4,0,0,0
4,2,2,4,8,5,6,2,0,0,0,2,0,0,0
24,2,4,1,1,2,2,0,0,0,0,0,0,0,0
1,4,2,5,4,7,8,0,0,0,0,0,0,0,0
3,3,1,1,2,4,6,0,0,6,0,5,0,1,0
3,2,2,6,4,5,6,2,0,6,6,4,0,1,0
12,4,0,0,5,5,7,0,0,0,4,0,0,0,0
34,3,0,2,3,8,6,0,0,0,0,0,0,0,0
39,2,0,1,3,6,5,1,0,0,0,0,0,0,0
27,2,4,0,0,3,1,2,0,6,0,2,0,1,0
41,2,2,0,0,3,4,0,0,6,0,0,0,1,0
11,3,0,2,7,6,6,0,0,0,0,5,0,0,0
13,3,2,3,5,4,6,2,0,6,0,4,0,2,0
31,2,0,1,2,4,1,0,0,6,0,0,0,1,0
36,3,0,2,7,6,3,0,0,6,0,0,0,1,0
35,2,5,3,3,4,5,2,0,0,0,0,0,0,0
35,3,5,0,3,3,5,0,0,6,0,0,0,1,0
6,3,1,2,5,5,8,0,0,6,0,0,0,1,0
30,3,3,0,0,3,2,0,0,0,0,0,0,0,0
37,2,3,1,2,3,4,0,0,6,0,4,0,1,0
34,3,0,0,4,4,6,2,0,6,0,3,0,1,0
3,2,2,4,9,5,6,2,0,7,0,4,0,1,0
34,3,0,0,4,4,6,0,0,6,0,0,0,1,0
33,3,2,2,2,3,3,2,0,0,0,0,0,0,0
10,4,1,3,4,4,8,0,0,6,0,0,0,1,0
20,2,2,1,2,4,2,0,0,0,0,0,0,0,0
11,3,3,2,3,4,6,0,0,6,0,0,0,1,0
35,3,2,0,4,3,5,2,0,0,0,3,0,0,0
8,3,0,3,6,5,8,0,0,0,0,4,0,0,0
26,2,4,0,2,3,1,2,0,6,0,3,0,1,0
41,2,0,2,0,4,4,0,0,0,0,6,0,0,0
3,3,2,1,3,4,6,0,0,6,0,0,0,1,0
1,2,0,6,5,8,8,0,0,0,0,0,0,0,0
35,3,2,0,4,3,5,2,0,0,0,3,0,0,0
3,2,0,2,1,5,6,2,0,6,0,0,0,1,0
13,3,0,6,3,6,6,0,0,6,0,0,0,1,0
34,3,0,0,2,4,6,2,0,0,0,4,0,0,0
38,4,5,0,2,3,4,2,0,0,0,4,0,0,0
25,2,2,0,2,4,1,2,0,6,0,3,0,1,0
33,3,3,0,0,3,3,0,0,0,0,0,0,0,0
10,3,0,0,4,4,8,2,0,6,0,4,0,2,0
30,2,3,0,0,4,2,0,0,6,0,0,0,1,0
8,4,0,0,0,3,7,0,0,0,0,0,0,0,0
34,4,0,2,2,4,6,2,0,5,0,2,0,1,0
4,2,2,3,5,4,6,2,0,0,0,4,0,0,0
22,3,1,1,2,3,2,2,0,0,0,0,0,0,0
29,3,2,1,2,3,3,0,0,0,0,0,0,0,0
22,2,6,2,1,2,2,0,0,5,0,0,0,1,0
38,3,3,2,3,4,4,0,0,0,0,0,0,0,0
36,2,3,0,3,4,3,2,0,6,0,2,0,1,0
29,3,3,2,3,5,3,0,0,0,0,6,0,0,0
30,2,6,0,0,2,2,0,0,0,0,4,0,0,0
9,3,2,1,3,3,4,2,0,0,0,0,0,0,0
34,3,0,0,4,4,6,2,0,6,0,3,0,1,0
39,3,2,4,2,5,5,2,0,6,0,4,0,1,0
37,2,3,1,2,3,4,2,0,0,0,0,0,0,0
41,4,4,0,2,3,4,0,4,6,4,6,0,1,0
38,2,4,2,4,6,4,0,0,0,0,2,0,0,0
41,3,4,5,2,3,5,0,0,0,0,0,0,0,0
11,3,0,1,3,4,6,0,0,0,0,0,0,0,0
9,3,3,2,4,4,4,0,0,0,0,0,0,0,0
33,4,1,2,2,3,3,1,0,5,0,2,0,1,0
3,2,4,4,3,4,6,0,0,0,0,0,0,0,0
37,3,3,1,2,4,4,2,0,6,0,4,0,2,0
13,3,3,7,4,4,6,0,0,6,0,3,0,1,0
23,2,4,5,3,3,3,0,0,0,0,2,0,0,0
23,2,6,1,3,3,3,0,0,6,0,0,0,1,0
2,3,3,4,4,6,6,2,0,6,0,0,0,1,0
35,3,2,0,2,5,5,2,0,0,0,4,0,0,0
28,2,2,3,3,4,1,2,0,0,0,1,0,0,0
2,3,3,4,4,6,6,0,0,5,0,0,0,1,0
40,3,0,2,4,3,3,2,0,6,0,5,0,1,0
9,4,4,3,1,5,5,0,0,6,0,0,0,1,0
38,3,3,2,2,3,4,0,0,0,0,0,0,0,0
10,3,0,2,5,4,8,2,0,6,0,4,0,1,0
32,2,0,0,2,3,1,2,0,0,4,3,0,0,0
33,4,4,0,3,3,3,0,0,6,0,4,0,1,0
24,3,1,0,2,3,2,2,0,6,0,3,0,1,0
10,4,2,1,6,5,8,0,0,0,0,0,0,0,0
11,3,3,1,2,6,6,0,0,0,0,3,0,0,0
12,4,0,0,5,5,7,0,0,0,4,0,0,0,0
10,4,0,0,2,4,8,2,0,0,0,4,0,0,0
26,1,7,0,0,1,1,0,0,0,0,4,0,0,0
27,1,3,5,0,3,1,0,0,0,0,0,0,0,0
8,4,2,2,4,6,7,0,0,0,0,2,0,0,0
10,5,0,7,9,5,8,2,0,6,6,4,0,1,0
33,3,2,2,2,3,3,2,0,0,0,0,0,0,0
38,3,0,1,4,4,4,0,0,0,0,1,0,0,0
26,1,8,0,0,2,1,1,0,0,0,2,0,0,0
2,2,4,1,2,3,6,2,0,0,0,3,0,0,0
38,3,3,1,2,3,4,2,0,5,0,3,0,1,0
7,3,2,2,8,5,6,2,0,5,0,2,0,1,0
13,2,5,0,0,4,6,2,0,5,0,4,0,1,0
24,2,5,3,3,3,2,2,0,6,0,2,0,1,0
31,3,4,0,0,2,1,0,0,0,0,4,0,0,0
36,2,4,3,4,4,3,0,0,5,0,1,0,1,0
31,2,0,0,0,3,1,0,0,6,0,6,0,2,0
33,4,3,0,6,4,3,0,0,0,0,0,0,0,0
10,3,0,2,5,4,8,2,0,6,0,4,0,1,0
34,3,0,0,4,4,6,0,0,6,0,0,0,1,0
7,2,3,4,1,5,6,0,0,0,0,1,0,0,0
33,4,4,0,0,1,3,2,0,0,0,0,0,0,0
7,3,0,2,3,4,6,0,0,0,0,3,0,0,0
3,2,5,2,0,5,6,0,0,5,0,0,0,1,0
34,3,3,3,4,4,6,0,0,0,0,4,0,0,0
27,2,3,1,0,2,1,0,0,0,0,0,0,0,0
